Word,left,center,right
flavor,0.576627568442268,0.25950273302204524,0.16386969853568673
unlock,0.5765135137773683,0.32310938132527217,0.10037710489735945
stadium,0.5763566405161656,0.2140702078201127,0.20957315166372167
turbine,0.5763414229074896,0.24490639893656652,0.1787521781559439
tripped,0.5762543230080888,0.011320280155488653,0.41242539683642243
##js,0.5762250093843513,0.09480333733349092,0.3289716532821577
scholar,0.5761553844278036,0.40206543281095525,0.021779182761241165
timeline,0.5755558478015408,0.3658269633505217,0.05861718884793746
merits,0.5754074906479596,0.1526424996327276,0.2719500097193128
##rdi,0.5754060933260603,0.31348616180181077,0.11110774487212881
