Word,left,center,right
remark,0.6798054216234181,0.1469057883332661,0.17328879004331596
vanderbilt,0.6791585911798543,0.2882601224156077,0.03258128640453784
purposes,0.6791476424064816,0.054911789975146286,0.2659405676183721
##rod,0.6785788058863212,0.2187477160776916,0.10267347803598721
pump,0.6782208293154609,0.20295173204871714,0.11882743863582217
panthers,0.6778934663367474,0.272134342812324,0.04997219085092863
tunnel,0.6776337055559143,0.3048877229277427,0.01747857151634303
talent,0.6776256060156961,0.1473852334298505,0.1749891605544534
manuel,0.6772623156607078,0.19199876410027564,0.13073892023901662
horror,0.6764858421528157,0.2510160210301533,0.07249813681703092
woo,0.6760645368754041,0.1490062592728004,0.17492920385179545
enduring,0.6754476185135878,0.3072348088898171,0.017317572596595117
##el,0.6740619988723873,0.1501939831608609,0.17574401796675185
auditorium,0.6733208213030518,0.1771285666086737,0.14955061208827447
fated,0.673198694874888,0.10868896262714924,0.21811234249796277
##ttal,0.6730565226583205,0.18291385298856608,0.14402962435311342
alison,0.672106064268231,0.05448368978555607,0.27341024594621294
dial,0.6720039546604499,0.09321798453052563,0.23477806080902455
yo,0.6719217888364802,0.029761627070705142,0.2983165840928147
adequate,0.6713076996910868,0.11541416185687271,0.21327813845204047
funded,0.6709274369569385,0.16507114958170988,0.16400141346135164
monitors,0.6704653209878011,0.2882224763251322,0.04131220268706669
thereof,0.6687860976892526,0.28138246431234354,0.04983143799840391
materials,0.6684722279131502,0.06766317055401089,0.2638646015328389
cereal,0.6681052259201822,0.09598483192076832,0.23590994215904956
##lou,0.6680570934712877,0.12439889761433742,0.20754400891437483
ardent,0.6676653685344007,0.2807465854237452,0.0515880460418539
ai,0.6673168242390498,0.2224432260702757,0.11023994969067438
dominance,0.6666712621147506,0.14429359287855617,0.18903514500669316
plea,0.6663680188177304,0.30241572315268056,0.031216258029588863
facades,0.665759810152216,0.13261240663869284,0.20162778320909117
##nch,0.6654574623457463,0.10551781350504001,0.2290247241492138
##helm,0.6654400043144869,0.2941560836626595,0.040403912022853504
mom,0.6649800506422848,0.26534835723021366,0.06967159212750144
hopefully,0.6646834628897191,0.29406167912260694,0.041254857987673865
servers,0.6646101838624463,0.04758081484560305,0.28780900129195053
utter,0.6645144835160994,0.18323756771683541,0.15224794876706527
carly,0.6636351682563522,0.04733608935893094,0.2890287423847169
spiral,0.663451383949216,0.2559095186107107,0.08063909744007332
licensed,0.6633252725203311,0.30097889161090297,0.035695835868765825
portray,0.6625757384404591,0.2400972789664332,0.09732698259310776
ram,0.6625037464442438,0.2422580781111299,0.09523817544462633
participating,0.6617518128345901,0.24414226923634547,0.09410591792906456
cough,0.6611991288616471,0.2312885802024563,0.10751229093589675
ship,0.6610592845798319,0.09467082086077545,0.2442698945593927
uae,0.6608459429973583,0.25894985318799907,0.08020420381464242
variation,0.6606502024241797,0.1818023788710842,0.1575474187047361
fetal,0.6602791689718658,0.12404238650136067,0.21567844452677354
drops,0.6602284869045049,0.10227580234177819,0.23749571075371695
##ol,0.6592279014647335,0.24658567015858515,0.0941864283766814
burned,0.6591208852547574,0.3140110473102638,0.026868067434978892
hughes,0.6588928465885152,0.1953238692865394,0.14578328412494537
difficulties,0.6586476466425407,0.005994210865178533,0.33535814249228063
overturned,0.658509146945496,0.15927141825867758,0.18221943479582647
audit,0.6583215841293889,0.057604427062767645,0.28407398880784357
airing,0.6578314001253527,0.2521844850743147,0.08998411480033268
foundations,0.6573473679040418,0.13061180019736948,0.21204083189858872
##chio,0.6566393912959619,0.14789811852609536,0.1954624901779427
neighbourhood,0.6565160131051871,0.21945940735220656,0.12402457954260625
mocking,0.6564651435601427,0.14513813625042837,0.1983967201894289
##itarian,0.6551801776063408,0.2081224916562795,0.13669733073737972
88,0.6551562873442808,0.17309336509578843,0.17175034755993082
hugo,0.6547627486813734,0.24542744206463205,0.09980980925399453
continents,0.6535774687370866,0.02554843968088032,0.32087409158203317
##backs,0.6535565570923281,0.17194816843669145,0.1744952744709805
curtain,0.6534444368880633,0.15616421873655628,0.19039134437538047
steep,0.6533755875503907,0.04803375305860632,0.29859065939100293
##front,0.6530052353454716,0.30174015504365326,0.04525460961087516
iphone,0.6525542519736922,0.1379828437449787,0.20946290428132908
sip,0.6521509326402041,0.3310771892566951,0.016771878103100765
urban,0.6521163090976956,0.07162494852337307,0.2762587423789312
masterpiece,0.6519560583351738,0.22235701839300087,0.1256869232718255
ensured,0.6519392241574238,0.09454990785763108,0.2535108679849451
##omp,0.6518725720159357,0.3382923174158686,0.009835110568195572
ru,0.651268607538952,0.17470828653391574,0.1740231059271323
min,0.6504883133888437,0.1469518171068933,0.202559869504263
##tens,0.6503869864168913,0.3165468326142413,0.033066180968867424
##uter,0.6500930861357195,0.07785003988701908,0.2720568739772615
project,0.6500892978833616,0.11826424645647642,0.2316464556601621
##urgent,0.6488485371106465,0.04130973110768681,0.3098417317816668
interpretation,0.6488339990619504,0.12246458449306422,0.22870141644498548
narrowly,0.6486839934261687,0.20805339339874082,0.1432626131750904
##dom,0.6485004138394357,0.09773089400036132,0.2537686921602029
##dd,0.6484722470116824,0.09944770476803441,0.25208004822028324
skill,0.6481264005595311,0.3336766543318081,0.018196945108660847
hollis,0.6480795897009253,0.06082757716569943,0.29109283313337525
respectively,0.6480437619131297,0.040082944714067786,0.31187329337280234
fatalities,0.6463426705269725,0.20191347412754723,0.15174385534548032
patent,0.6461637256427774,0.2395493923049482,0.11428688205227443
triumphant,0.6461064075123626,0.1729151493902137,0.18097844309742375
accident,0.6459051200828259,0.23666914531372513,0.11742573460344898
##iss,0.6450611025963067,0.18171260592176117,0.17322629148193214
supervisor,0.6445189805724991,0.1492531180558566,0.20622790137164432
delightful,0.644227183640845,0.190241163099781,0.16553165325937402
exhaust,0.6440537127441823,0.08379991425859484,0.27214637299722283
anton,0.644040359576634,0.3424671045387059,0.013492535884660015
driver,0.6438930374511728,0.11118581098461704,0.24492115156421018
md,0.6436263332518811,0.037028090960825946,0.31934557578729283
disappears,0.6435264744761986,0.05345298006856401,0.3030205454552373
cake,0.6434914744772902,0.11275248121503267,0.24375604430767706
ea,0.6429191409357031,0.1968650998162396,0.16021575924805734
##iti,0.6425967812105708,0.04003710712020906,0.31736611166922
everybody,0.6424346469771081,0.28571397586831515,0.07185137715457693
partially,0.6423601194493183,0.11505224329675702,0.24258763725392465
legally,0.6419728181919464,0.13166954467709915,0.22635763713095453
gunfire,0.6419605419441782,0.17739510922301102,0.18064434883281089
##js,0.6418360879195256,0.08777820961218405,0.2703857024682903
resembled,0.641706405452126,0.2801229284614484,0.0781706660864257
nosed,0.6413904566452294,0.00010516008442180547,0.3585043832703488
##nic,0.6412038682602762,0.26122363751045974,0.09757249422926412
strips,0.6409740607836564,0.055428391474350656,0.303597547741993
graphics,0.6409253927912738,0.15586771204321376,0.20320689516551238
##par,0.6408003238447157,0.25662464771611043,0.10257502843917393
sophisticated,0.6405139080598502,0.33218004300553117,0.02730604893461867
selection,0.640441372681145,0.16245271757916516,0.19710590973968983
tidal,0.6401371579318356,0.16578550840487893,0.19407733366328564
wendy,0.6399027665646073,0.11434804701850929,0.24574918641688343
remembers,0.6397850480195237,0.15822674557802274,0.20198820640245352
offenses,0.6395747329988165,0.04779264507504536,0.31263262192613817
jam,0.6392305202443019,0.1459913160989325,0.21477816365676547
##cap,0.6390489964333265,0.2080333627854981,0.15291764078117537
##ique,0.6385944614910788,0.24652099270359426,0.11488454580532707
puerto,0.6384730333541222,0.04638054669481114,0.31514641995106657
##tic,0.6381119114052486,0.03125668292318944,0.33063140567156196
##script,0.6380703562838334,0.04069057001689352,0.3212390736992732
llc,0.6376989248986911,0.0787972599334864,0.28350381516782247
kicks,0.6375046649645687,0.23225933235102822,0.13023600268440316
